StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2016,2,1350,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractPublic Administration,3,0
0,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,1,2019,7,203,GrantsMultinational / Other Large Corporate,0012e000002ZGfbAAGGrants,GrantsHealth,5,1
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,0,2018,10,126,Research ContractLarge Australian Corporate,0012e000002ZmnzAACResearch Contract,Research ContractManufacturing & R&D,1,0
1,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,5,680,GrantsMultinational / Other Large Corporate,0012e000002ZGfbAAGGrants,GrantsHealth,3,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,0,2017,10,750,Research ContractNot for profit,0012e000002ZmnzAACResearch Contract,Research ContractAgriculture & Horticulture,1,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Research Tools/Consumables,Multinational / Other Large Corporate,1,0,0,2015,12,1422,Research ContractMultinational / Other Large Corporate,NotGivenResearch Contract,Research ContractHealth,1,0
0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2016,7,1205,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Public Administration,4,0
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2016,6,1220,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,3,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,4,568,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,42,1
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,0,2018,6,388,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,1,2019,8,83,Research ContractGovernment: Australia: Federal,0012e000002ZmnzAACResearch Contract,Research ContractPublic Administration,18,1
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,1,1023,Research ContractGovernment: Australia: Local & State,0012e000002ZmnzAACResearch Contract,Research ContractPublic Administration,8,1
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,0,2018,9,80,Research ContractLarge Australian Corporate,0012e000002ZmnzAACResearch Contract,Research ContractManufacturing & R&D,2,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,5,3,Research ContractGovernment: Australia: Local & State,0012e000002ZmnzAACResearch Contract,Research ContractPublic Administration,11,1
0,Co-Location,RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Not for profit,1,0,0,2019,8,228,Co-LocationNot for profit,NotGivenCo-Location,Co-LocationServices,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Medical Devices,Multinational / Other Large Corporate,1,0,0,2017,2,996,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractHealth,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Services,Community,Government: Australia: Local & State,1,0,0,2016,9,1152,Research ContractGovernment: Australia: Local & State,0012e000002ZmnzAACResearch Contract,Research ContractServices,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,6,132,Research ContractGovernment: Australia: Local & State,0012e000002ZmnzAACResearch Contract,Research ContractPublic Administration,1,0
0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,0,2016,8,1185,Technology TransferMultinational / Other Large Corporate,0012e000002ZmnzAACTechnology Transfer,Technology TransferManufacturing & R&D,2,0
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),1,0,0,2016,9,1138,Research ContractSME (small to medium enterprise),0012e000002ZmnzAACResearch Contract,Research ContractMaterials: Chemicals & Industrial Metals,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2018,10,396,Research ContractRDC (Rural Research and Development Corporations),0012e000002ZmnzAACResearch Contract,Research ContractAgriculture & Horticulture,12,1
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2018,5,231,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,7,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2017,3,968,Research ContractRDC (Rural Research and Development Corporations),0012e000002ZmnzAACResearch Contract,Research ContractAgriculture & Horticulture,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,Multinational / Other Large Corporate,1,0,0,2016,7,1218,Research ContractMultinational / Other Large Corporate,0012e000002ZmnzAACResearch Contract,Research ContractVeterinary,3,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Manufacturing & R&D,Food & Beverage,SME (small to medium enterprise),1,0,0,2018,9,80,Research ContractSME (small to medium enterprise),0012e000002ZmnzAACResearch Contract,Research ContractManufacturing & R&D,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,0,2016,12,1058,Research ContractNot for profit,0012e000002ZmnzAACResearch Contract,Research ContractAgriculture & Horticulture,1,0
0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2018,8,452,Technology TransferSME (small to medium enterprise),0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,25,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Veterinary,Veterinary,Multinational / Other Large Corporate,1,0,0,2016,7,1218,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractVeterinary,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Manufacturing & R&D,Food & Beverage,PFRO (Publicly-Funded Research Organisation),1,0,0,2019,8,144,Research ContractPFRO (Publicly-Funded Research Organisation),0012e000002ZmnzAACResearch Contract,Research ContractManufacturing & R&D,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,NotGiven,0,Veterinary,Veterinary,Multinational / Other Large Corporate,1,0,0,2016,7,1218,Research ContractMultinational / Other Large Corporate,0012e000002ZmnzAACResearch Contract,Research ContractVeterinary,2,0
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Services,"Retail, Travel, Hospitality & Leisure",Large Australian Corporate,1,0,0,2017,5,891,Consultancy (Non-research)Large Australian Corporate,0012e000002ZmnzAACConsultancy (Non-research),Consultancy (Non-research)Services,1,0
0,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,8,431,Technology TransferMultinational / Other Large Corporate,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,3,0
0,Research Contract,Not supported,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2018,9,111,Research ContractSME (small to medium enterprise),0012e000002ZmnzAACResearch Contract,Research ContractAgriculture & Horticulture,3,0
0,Research Contract,Not supported,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,0,2018,11,344,Research ContractMultinational / Other Large Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0XAAS,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,0,2019,5,191,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Business & Professional,Large Australian Corporate,1,0,0,2017,6,880,Research ContractLarge Australian Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices,2,1
0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,0,2018,11,451,Research ContractMultinational / Other Large Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices,1,0
0,Sponsorship,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2017,9,786,SponsorshipLarge Australian Corporate,0012e000002ZLgJAAWSponsorship,SponsorshipServices,2,0
0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2019,4,275,Research ContractMultinational / Other Large Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractTechnology: IT & Telephone Services,1,0
1,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,2,1341,Research ContractLarge Australian Corporate,NotGivenResearch Contract,Research ContractServices,1,0
0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Not for profit,1,0,0,2017,11,724,Research ContractNot for profit,0012e000002ZLgJAAWResearch Contract,Research ContractServices,1,0
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,10,168,Research ContractNot for profit,NotGivenResearch Contract,Research ContractServices,4,0
0,Grants,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2017,7,823,GrantsGovernment: Australia: Federal,0012e000002ZLgJAAWGrants,GrantsPublic Administration,3,1
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,10,267,Custom Education (MSPACE Included)Not for profit,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,2,0
0,Sponsorship,RIC-BD&I,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2018,9,397,SponsorshipSME (small to medium enterprise),NotGivenSponsorship,SponsorshipTechnology: IT & Telephone Services,1,0
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Services,Community,Not for profit,1,0,1,2019,10,297,Research ContractNot for profit,0012e000002ZLg7AAGResearch Contract,Research ContractServices,3,0
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,0,0,2018,6,508,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractServices,1,0
0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Community,Not for profit,1,0,1,2019,10,328,Research ContractNot for profit,0012e000002ZLgJAAWResearch Contract,Research ContractServices,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2015,10,1474,Research ContractLarge Australian Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices,1,0
0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2017,9,784,Research ContractLarge Australian Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Business & Professional,Multinational / Other Large Corporate,1,1,0,2016,6,1229,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Energy & Utilities,Energy & Utilities,Large Australian Corporate,1,0,0,2016,9,1130,Custom Education (MSPACE Included)Large Australian Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Energy & Utilities,1,0
0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Large Australian Corporate,1,0,0,2018,5,546,Research ContractLarge Australian Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractConstruction & Construction Materials,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,11,1068,Research ContractLarge Australian Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices,13,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Services,Financial & Insurance,Large Australian Corporate,1,1,1,2019,6,297,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractServices,16,1
0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0XAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Not for profit,1,0,0,2019,6,180,Research ContractNot for profit,0012e000002ZLgJAAWResearch Contract,Research ContractTechnology: IT & Telephone Services,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2017,11,710,Research ContractLarge Australian Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices,14,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2017,7,826,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractServices,2,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,7,1211,Research ContractLarge Australian Corporate,NotGivenResearch Contract,Research ContractServices,7,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,4,1291,Research ContractLarge Australian Corporate,NotGivenResearch Contract,Research ContractServices,2,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,4,6,Research ContractLarge Australian Corporate,NotGivenResearch Contract,Research ContractServices,4,0
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,4,1299,Research ContractLarge Australian Corporate,NotGivenResearch Contract,Research ContractServices,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2018,8,140,Custom Education (MSPACE Included)Large Australian Corporate,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,15,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,4,1291,Research ContractLarge Australian Corporate,NotGivenResearch Contract,Research ContractServices,3,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Public Administration,Public Administration,Government: International,1,0,0,2016,4,35,Custom Education (MSPACE Included)Government: International,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,1,0
0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2018,11,347,Research ContractLarge Australian Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices,5,1
