id,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,RN,f_won_before,RecordType.Name_cat,RICE_Supported__c_cat,Lead_Faculty__c_cat,Lead_School__c_cat,Industry_cat,Industry_Sub_Type__c_cat,Business_Type__c_cat
2837,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2017,4,19,1,0,2,1,15,46,14,7,6
5127,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2020,3,29,2,1,2,2,8,6,13,27,2
3156,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,0,2016,7,314,1,0,9,1,15,46,9,18,5
4215,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2017,3,79,1,0,9,1,2,28,15,30,5
3359,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Veterinary,Veterinary,Large Australian Corporate,1,0,0,2016,10,277,1,0,3,1,9,7,19,34,4
862,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,1,139,3,1,9,2,15,46,13,27,1
869,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Services,Education,University,1,0,0,2018,9,30,1,0,3,1,5,5,14,12,10
273,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,1,2019,10,86,158,1,2,2,15,46,14,12,2
2438,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,0,2019,10,113,1,0,9,2,2,29,6,13,2
3934,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,"Retail, Travel, Hospitality & Leisure",SME (small to medium enterprise),1,1,0,2016,5,313,1,0,9,1,4,46,14,29,9
1805,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Not for profit,1,0,0,2017,10,150,2,1,9,1,10,46,14,7,6
2732,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,1,2019,9,3,3,0,3,2,15,46,14,12,3
504,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Education,University,1,0,0,2018,8,274,210,1,3,2,2,29,14,12,10
4657,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: International,1,0,0,2018,7,214,2,1,3,2,10,46,14,12,3
2232,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,1,2019,9,274,40,1,9,2,8,2,13,27,1
895,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Public Administration,Public Administration,Government: International,1,0,0,2018,10,103,2,1,9,2,5,5,13,27,3
937,Consultancy (Non-research),RIC-BD&I,0012e000002ZNYOAA4,0012e000002YlvyAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,3,49,1,0,2,2,5,1,4,10,1
5292,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,0,2020,5,37,2,1,9,2,1,36,8,5,5
2601,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2016,10,8,1,0,9,1,15,46,14,12,2
3279,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Education,University,1,0,0,2016,7,0,50,1,3,1,1,37,14,12,10
1475,Panel,RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2017,7,250,1,0,6,1,4,46,14,14,1
222,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Diagnostics,SME (small to medium enterprise),1,0,0,2017,12,327,1,0,11,1,1,33,8,11,9
2821,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Not for profit,1,0,0,2019,10,0,2,0,9,2,15,46,3,8,6
542,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Energy & Utilities,Energy & Utilities,Large Australian Corporate,1,0,0,2019,3,286,1,0,9,2,8,39,6,13,4
964,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,2,68,58,1,9,1,2,14,4,10,1
1237,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),1,0,1,2018,12,57,1,0,9,2,8,16,10,22,9
4511,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2018,3,7,8,1,3,1,10,46,14,12,2
2463,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,0,2018,9,1,3,1,2,1,2,46,6,13,2
2626,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2016,5,271,1,0,9,1,2,29,14,16,2
3467,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Z51dAAC,0,Construction & Construction Materials,Construction & Construction Materials,Government: Australia: Local & State,1,0,0,2017,3,37,1,0,9,1,4,18,3,8,2
4770,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Federal,1,0,0,2019,11,70,4,0,2,2,15,46,14,7,1
3562,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,1,Services,Education,Government: Australia: Local & State,1,1,0,2017,12,81,67,1,3,1,10,46,14,12,2
253,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Not for profit,1,0,0,2016,5,596,1,0,9,1,1,33,15,30,6
790,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,1,0,2018,5,80,6,1,9,1,8,4,6,13,2
848,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Services,Education,University,1,0,0,2018,5,309,199,1,3,2,5,5,14,12,10
1835,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2018,8,27,3,1,9,1,10,46,14,12,6
2590,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2018,8,47,1,0,2,1,2,29,3,8,9
5334,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,1,Agriculture & Horticulture,Agriculture & Horticulture,Large Australian Corporate,1,0,0,2020,6,26,1,0,9,2,9,7,1,2,4
2639,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,2,20,1,0,9,1,15,46,13,27,2
2688,Custom Education (MSPACE Included),Not supported,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2019,8,12,28,1,3,0,15,46,1,2,8
4042,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2016,5,182,2,0,9,1,1,46,8,5,9
4168,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Community,Government: Australia: Federal,1,0,0,2016,10,8,1,0,3,1,1,46,14,7,1
623,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Health,Diagnostics,SME (small to medium enterprise),1,0,0,2017,4,488,1,0,9,1,9,13,8,11,9
3144,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Environmental,Government: Australia: Federal,1,0,0,2016,9,16,1,0,9,1,15,46,14,16,1
1730,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Defence,Defence,Government: Australia: Federal,1,0,1,2019,9,229,201,1,9,2,8,16,4,10,1
1979,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,24,154,1,3,1,7,22,14,12,10
3669,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,University,1,0,0,2016,2,374,19,1,3,1,10,46,14,12,10
2551,Panel,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,6,1,3,0,6,1,2,46,4,10,1
3845,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2016,2,216,3,0,3,1,10,46,14,12,6
1940,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2017,10,41,12,1,2,1,10,46,14,12,6
1277,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,0,2018,8,6,5,0,9,1,15,46,14,12,3
1577,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,9,274,32,1,9,2,8,2,13,27,1
4590,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2018,6,28,13,1,9,1,10,46,14,12,2
3461,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,NotGiven,0,Manufacturing & R&D,Food & Beverage,PFRO (Publicly-Funded Research Organisation),1,0,0,2018,8,0,3,0,9,1,9,46,9,18,7
4192,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,6,17,47,1,2,1,1,33,8,21,2
4179,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2016,11,402,1,0,9,1,1,33,8,21,6
1430,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0nAAC,1,Health,Medical Devices,SME (small to medium enterprise),1,0,1,2019,9,300,1,0,4,1,1,34,8,23,9
3331,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2017,8,305,1,0,2,1,9,7,14,6,9
2724,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,1,2019,9,135,1,0,2,2,15,46,13,27,3
1477,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2017,7,362,1,0,2,1,10,46,3,8,9
4879,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0jAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,1,2020,1,191,3,1,3,2,1,32,8,21,2
582,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2016,8,83,2,0,9,1,9,46,8,5,9
1240,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),1,0,0,2019,7,89,1,0,9,2,2,28,10,22,9
1947,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,2,295,16,1,3,1,7,22,14,12,10
3742,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,0,2019,1,14,3,1,9,2,2,29,6,13,2
1202,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2019,4,24,2,0,9,2,8,6,14,16,2
3899,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,9,273,44,1,9,2,8,2,13,27,1
1986,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,3,66,20,1,3,1,7,22,14,12,10
1531,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,8,26,1,0,9,1,3,46,13,27,2
4165,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,CRC (Co-operative Research Centre),1,0,0,2016,4,214,1,0,4,1,1,33,8,21,0
3050,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,1,2019,8,35,197,1,9,2,2,29,4,10,1
4671,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,8,0,42,1,4,3,1,42,13,27,1
1693,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2017,12,35,10,1,3,1,10,46,14,12,2
3181,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2018,3,1,126,1,9,1,2,29,4,10,1
5379,Competitive Bid,RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Not for profit,1,0,1,2020,6,10,1,0,1,2,15,46,14,12,6
3818,Panel,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Government: Australia: Federal,1,0,0,2016,4,97,1,0,6,1,10,46,14,7,1
5078,Grants,RIC-BD&I,0012e000002ZNYOAA4,0012e000002Z4IxAAK,1,Services,Community,Not for profit,1,0,0,2020,3,4,1,0,4,2,5,15,14,7,6
5260,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",SME (small to medium enterprise),1,0,0,2020,5,25,1,0,3,2,2,29,9,4,9
495,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2019,10,21,6,1,2,2,15,46,13,27,2
264,Consultancy (Non-research),RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2019,3,6,25,1,2,2,2,46,13,27,2
2714,Research Contract,RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,8,76,1,0,9,2,12,46,14,7,6
1542,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,University,1,0,0,2017,3,977,1,0,9,2,10,46,14,12,10
2935,Grants,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Services,Education,University,1,0,0,2018,7,100,8,1,4,1,8,16,14,12,10
189,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,1,0,2017,7,98,2,0,9,1,1,33,8,26,9
601,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0rAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2017,7,99,2,1,9,1,1,35,8,21,6
838,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Large Australian Corporate,1,0,0,2018,10,4,1,0,3,1,15,46,17,32,4
3161,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Business & Professional,Large Australian Corporate,1,0,0,2017,7,199,2,1,9,1,2,29,14,6,4
3754,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2017,7,339,19,1,9,1,1,36,8,26,4
3892,Internship,RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2017,8,107,1,0,5,1,4,46,14,6,9
2947,Technology Transfer,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2017,7,68,1,0,11,1,10,46,14,12,2
4654,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2019,7,67,17,1,4,3,1,33,8,5,7
4578,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2017,2,40,2,0,3,1,10,46,14,12,2
2055,Grants,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,1,Energy & Utilities,Energy & Utilities,Government: Australia: Federal,1,1,0,2018,2,701,14,0,4,2,3,46,6,13,1
5194,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2020,4,5,234,1,9,2,2,29,4,10,1
3194,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,0,0,2015,11,105,1,0,2,1,2,29,9,4,5
4919,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,0,2020,1,718,4,1,7,3,15,46,13,27,6
4987,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2020,2,35,1,0,2,2,8,4,3,8,9
1968,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Not for profit,1,0,0,2016,1,215,1,0,3,1,10,46,14,7,6
4398,Grants,RIC RE&D and BD&I,0012e000002ZNYOAA4,0012e000002Z3OuAAK,0,Services,Community,Not for profit,1,0,0,2018,6,33,2,1,4,1,5,12,14,7,6
1902,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2016,8,35,2,1,2,1,10,46,14,12,2
3023,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,3,128,71,1,9,1,8,2,4,10,1
2867,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Federal,1,1,0,2017,5,0,10,1,9,1,10,46,14,12,1
4513,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2017,3,20,3,1,3,1,10,46,14,12,2
2238,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2017,8,159,38,1,9,1,1,46,8,26,5
3052,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Engineering and Scientific,Not for profit,1,0,0,2019,2,30,7,1,9,2,2,29,14,14,6
5274,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Education,University,1,0,0,2020,5,71,3,1,9,2,1,36,14,12,10
1772,Technology Transfer,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2018,7,70,92,1,11,1,10,46,14,12,2
1552,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2016,10,0,130,1,3,1,7,19,14,12,10
766,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0nAAC,0,Services,Education,University,1,0,0,2016,9,0,102,1,3,1,1,34,14,12,10
3315,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,SME (small to medium enterprise),1,0,0,2018,8,25,1,0,9,1,9,13,19,34,9
2201,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,0,2019,4,38,1,0,9,2,8,39,6,13,2
4616,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,1,0,2016,1,484,3,0,11,1,1,46,8,21,5
1906,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2018,2,0,1,0,9,1,10,46,14,12,6
4531,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0jAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,1,0,35,1,4,1,1,32,8,21,1
3043,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,1,55,156,1,9,2,2,28,4,10,1
3419,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Manufacturing & R&D,Food & Beverage,SME (small to medium enterprise),1,0,0,2018,10,282,2,0,9,2,1,36,9,18,9
968,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Defence,Defence,Government: Australia: Federal,1,0,1,2019,7,199,193,1,9,2,2,28,4,10,1
5345,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2020,6,14,9,1,9,2,9,13,1,2,9
3778,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Community,Not for profit,1,0,1,2019,9,259,2,0,9,2,1,36,14,7,6
5003,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2020,2,148,3,0,11,2,2,14,15,30,9
4622,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,1,0,2016,1,484,5,0,9,1,1,46,8,21,5
2878,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Federal,1,1,0,2017,4,24,9,1,2,1,10,46,14,12,1
892,Research Contract,RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2018,3,29,1,0,9,1,7,46,14,6,9
5112,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2020,3,56,229,1,9,2,2,14,4,10,1
