outcome,Opptype,Supppoted,days_diff,closeDate_month,createDate_month,closeDate_year,createDate_year,act_amt,act_proj,lead_faculty,f_parent_opp,AccountType,Industry,BusinessType,Country,Internal_External,f_parent
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,-46,8,10,2016,2016,3591.0,3591.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,-4,10,10,2016,2016,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,139,2,9,2017,2016,33900.0,33900.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,116,1,9,2017,2016,6347.0,6347.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,145,2,9,2017,2016,47850.0,47850.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,117,1,9,2017,2016,12700.0,12700.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,-81,7,10,2016,2016,3418.0,3418.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,68,6,4,2019,2019,25000.0,25000.0,0012e000002ZmnzAAC,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,219,8,1,2018,2018,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC-BD&I,12,11,10,2019,2019,3880.0,0.0,0012e000002ZmnzAAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,66,4,2,2019,2019,0.0,0.0,0012e000002Zt1RAAS,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,20,3,3,2018,2018,34085.0,34085.0,0012e000002ZLgIAAW,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Panel,RIC RE&D and BD&I,212,8,1,2018,2018,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Consultancy (Non-research),RIC-BD&I,162,1,8,2020,2019,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Panel,RIC RE&D and BD&I,77,7,5,2018,2018,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,154,10,5,2018,2018,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,131,10,6,2018,2018,150000.0,150000.0,0012e000002ZLgJAAW,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,43,4,2,2018,2018,42350.0,42350.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,66,6,4,2018,2018,50000.0,50000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,10,9,9,2017,2017,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Research Contract,RIC RE&D and BD&I,370,3,2,2018,2017,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,175,9,3,2017,2017,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,54,3,1,2018,2018,169000.0,169000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,108,11,8,2017,2017,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,84,2,11,2017,2016,338751.6,338751.6,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,21,9,9,2017,2017,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,166,5,12,2017,2016,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: International,Switzerland,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,344,11,12,2017,2016,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: International,Switzerland,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,34,8,7,2017,2017,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Research Contract,RIC RE&D and BD&I,7,6,5,2018,2018,452868.02,452868.02,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,125,1,9,2018,2017,0.0,0.0,0012e000002ZmnzAAC,0,Business Organization,Agriculture & Horticulture,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,244,5,9,2018,2017,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Services,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,683,11,1,2018,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,60,3,1,2017,2017,139700.0,139700.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Panel,RIC RE&D and BD&I,328,5,6,2018,2017,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,12,9,9,2017,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,119,1,9,2017,2016,8140.0,8140.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,-223,3,10,2016,2016,208527.0,208527.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,-271,1,10,2016,2016,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,-275,1,10,2016,2016,8640.0,8640.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,-271,1,10,2016,2016,6750.0,6750.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,22,2,1,2017,2017,0.0,0.0,0012e000002ZmOZAA0,1,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,-275,1,10,2016,2016,13944.0,13944.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,138,2,9,2017,2016,31550.0,31550.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,-268,1,10,2016,2016,14232.0,14232.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,-165,4,10,2016,2016,6109.0,6109.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,-256,1,10,2016,2016,6540.0,6540.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,-235,2,10,2016,2016,25000.0,25000.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,104,3,11,2016,2015,170000.0,170000.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,116,1,9,2017,2016,7530.0,7530.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC-BD&I,120,7,4,2019,2019,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Agriculture & Horticulture,Not for profit,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,207,3,8,2018,2017,635164.0,635164.0,0012e000002ZLgIAAW,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,159,10,5,2018,2018,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,109,11,7,2017,2017,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,1,6,6,2018,2018,150000.0,150000.0,0012e000002ZLgJAAW,0,Business Organization,Services,Government: Australia: Federal,Australia,External,1.0
Closed Lost,Grants,RIC-BD&I,218,2,7,2020,2019,3500000.0,4498842.0,0012e000002ZGfbAAG,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Lost,Research Contract,RIC RE&D and BD&I,195,10,4,2018,2018,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC-BD&I,112,2,10,2019,2018,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,120,2,10,2019,2018,805401.81,805401.81,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Consultancy (Non-research),RIC-BD&I,52,11,9,2019,2019,505000.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Research Contract,RIC RE&D and BD&I,8,6,6,2018,2018,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,35,1,12,2018,2017,67678.0,67678.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,78,2,11,2019,2018,785481.0,785481.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Research Contract,RIC-BD&I,1,2,2,2019,2019,47438.6,47438.6,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,39,4,3,2018,2018,53200.0,53200.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,41,8,6,2016,2016,10237.5,10237.5,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Research Contract,RIC-BD&I,111,3,12,2019,2018,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Research Contract,RIC RE&D and BD&I,39,7,6,2016,2016,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Research Contract,RIC RE&D and BD&I,7,1,1,2016,2016,0.0,0.0,Missing Faculty,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Research Contract,RIC RE&D and BD&I,57,6,4,2016,2016,0.0,0.0,Missing Faculty,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,359,8,8,2017,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,332,4,5,2018,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,Government: Australia: Federal,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,143,11,7,2017,2017,1800000.0,1800000.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,774,11,10,2018,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,Multinational / Other Large Corporate,Malaysia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,855,11,7,2018,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,799,11,9,2018,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,308,3,5,2018,2017,0.0,0.0,0012e000002ZmnzAAC,0,Business Organization,Veterinary,Not for profit,Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,41,10,9,2016,2016,0.0,0.0,0012e000002ZmnzAAC,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,129,5,1,2017,2017,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,1111,12,12,2018,2015,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,234,7,11,2018,2017,690388.0,690388.0,0012e000002ZLgIAAW,1,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,259,5,8,2019,2018,1450710.0,1450710.0,0012e000002ZLgIAAW,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,185,11,4,2019,2019,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Services,Not for profit,Bangladesh,External,0.0
Closed Lost,Research Contract,RIC-BD&I,35,3,2,2019,2019,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,48,8,6,2016,2016,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Lost,Grants,RIC RE&D and BD&I,219,5,9,2018,2017,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,Not supported,0,5,5,2019,2019,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Research Contract,RIC-BD&I,98,10,6,2019,2019,67411.0,67411.0,0012e000002ZLgIAAW,0,Business Organization,Transportation & Logistics,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,338,8,9,2018,2017,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Construction & Construction Materials,Multinational / Other Large Corporate,India,External,0.0
Closed Lost,Grants,RIC-BD&I,56,11,9,2019,2019,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,277,7,10,2019,2018,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,RIC-BD&I,278,6,8,2020,2019,420000.0,1300000.0,0012e000002ZLgIAAW,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
