StageName,RecordType.Name,RICE_Supported__c,CreatedDate,Actual_Close_Date__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CreatedYear,CreatedMonth
0,Research Contract,RIC-BD&I,2017-09-08T03:18:34.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,2017,9
0,Grants,RIC-BD&I,2017-10-08T23:31:16.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Engineering and Scientific,Multinational / Other Large Corporate,1,0,2017,10
0,Research Contract,RIC-BD&I,2017-09-27T03:25:47.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,2017,9
0,Research Contract,RIC-BD&I,2019-07-31T01:38:34.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Transportation & Logistics,Transportation & Logistics,SME (small to medium enterprise),1,0,2019,7
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-03-02T03:36:15.000Z,1,0012e000002ZmOZAA0,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2017,3
0,Research Contract,RIC-BD&I,2018-02-09T01:54:58.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Business & Professional,Large Australian Corporate,1,0,2018,2
0,Research Contract,RIC-BD&I,2019-09-05T07:08:28.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2019,9
0,Research Contract,RIC-BD&I,2017-05-17T01:11:49.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Business & Professional,Large Australian Corporate,1,0,2017,5
0,Research Contract,Not supported,2019-04-05T01:05:29.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,4
0,Grants,RIC RE&D and BD&I,2017-10-25T09:44:28.000Z,1,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,1,2017,10
0,Custom Education (MSPACE Included),RIC-BD&I,2017-05-19T00:54:42.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2017,5
0,Grants,RIC RE&D and BD&I,2017-06-21T06:52:50.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Education,University,1,0,2017,6
0,Grants,RIC-BD&I,2017-09-25T03:23:25.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Entertainment & Creative Industries,SME (small to medium enterprise),1,0,2017,9
0,Research Contract,RIC-BD&I,2017-09-14T02:56:52.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,2017,9
0,Research Contract,RIC-BD&I,2017-10-23T00:44:35.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,1,2017,10
0,Custom Education (MSPACE Included),Not supported,2019-04-29T03:31:43.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2019,4
0,Consultancy (Non-research),Not supported,2019-09-13T05:11:24.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Community,Not for profit,1,0,2019,9
0,Research Contract,Not supported,2018-05-04T01:30:49.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,2018,5
0,Research Contract,RIC RE&D and BD&I,2017-11-08T02:59:33.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,2017,11
0,Research Contract,RIC RE&D and BD&I,2017-05-18T05:46:21.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,2017,5
0,Research Contract,Not supported,2019-04-30T10:46:59.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,2019,4
0,Research Contract,RIC-BD&I,2019-08-27T01:57:10.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Engineering and Scientific,Multinational / Other Large Corporate,1,0,2019,8
0,Research Contract,RIC RE&D and BD&I,2017-10-31T02:43:49.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Financial & Insurance,SME (small to medium enterprise),1,0,2017,10
0,Research Contract,RIC-BD&I,2017-09-25T03:03:19.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,Construction & Construction Materials,Not for profit,1,0,2017,9
0,Technology Transfer,RIC RE&D and BD&I,2018-05-22T05:12:26.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2018,5
0,Grants,Not supported,2018-09-19T06:27:22.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2018,9
0,Research Contract,RIC RE&D and BD&I,2017-09-26T01:45:10.000Z,1,0012e000002ZmnzAAC,NotGiven,0,Business Organization,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,2017,9
0,Grants,Not supported,2018-09-19T06:16:48.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Services,Business & Professional,Not for profit,1,0,2018,9
0,Grants,RIC RE&D and BD&I,2018-09-19T06:22:43.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Biotechnology (non-Pharma),Large Australian Corporate,1,0,2018,9
0,Research Contract,RIC RE&D and BD&I,2017-09-26T00:50:25.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,0,2017,9
0,Grants,RIC RE&D and BD&I,2017-08-28T05:39:37.000Z,1,0012e000002ZLg7AAG,NotGiven,1,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2017,8
0,Grants,RIC RE&D and BD&I,2017-08-21T02:39:00.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,2017,8
0,Research Contract,RIC RE&D and BD&I,2017-09-26T01:19:54.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2017,9
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-08-09T05:55:11.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Engineering and Scientific,Government: Australia: Federal,1,0,2017,8
0,Research Contract,Not supported,2019-04-30T11:20:09.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,2019,4
0,Research Contract,Not supported,2018-11-20T04:47:50.000Z,1,NotGiven,NotGiven,0,Business Organization,Mining & Refining,Mining & Refining,Multinational / Other Large Corporate,1,0,2018,11
0,Research Contract,RIC-BD&I,2017-09-08T03:15:45.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: International,1,0,2017,9
0,Research Contract,Not supported,2018-11-20T04:46:20.000Z,1,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Business Organization,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,0,2018,11
0,Research Contract,RIC RE&D and BD&I,2018-05-30T00:28:27.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2018,5
0,Research Contract,RIC-BD&I,2019-03-22T03:58:47.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Environmental,Government: Australia: Local & State,1,0,2019,3
0,Research Contract,RIC-BD&I,2017-09-27T01:28:03.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2017,9
0,Research Contract,Not supported,2018-10-28T22:56:38.000Z,1,NotGiven,NotGiven,0,Business Organization,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",SME (small to medium enterprise),1,0,2018,10
0,Research Contract,RIC-BD&I,2019-04-09T00:50:53.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Education,Government: Australia: Federal,1,1,2019,4
0,Consultancy (Non-research),RIC RE&D and BD&I,2016-05-22T22:56:33.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2016,5
0,Research Contract,RIC-BD&I,2019-08-23T02:51:53.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2019,8
0,Custom Education (MSPACE Included),RIC-BD&I,2019-06-29T01:42:14.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Education,University,1,0,2019,6
0,Consultancy (Non-research),RIC-BD&I,2019-10-02T22:35:52.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2019,10
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-12-06T03:44:33.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Defence,Defence,Government: Australia: Federal,1,0,2016,12
0,Custom Education (MSPACE Included),RIC-BD&I,2019-10-03T23:05:59.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: International,1,0,2019,10
0,Custom Education (MSPACE Included),RIC-BD&I,2018-06-25T23:53:37.000Z,1,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Business Organization,Services,Education,University,1,0,2018,6
0,Research Contract,RIC-BD&I,2019-07-23T05:31:35.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Diagnostics,SME (small to medium enterprise),1,0,2019,7
0,Custom Education (MSPACE Included),RIC-BD&I,2018-06-25T23:48:47.000Z,1,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Business Organization,Services,Education,University,1,0,2018,6
0,Custom Education (MSPACE Included),RIC-BD&I,2019-10-30T01:20:13.000Z,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2019,10
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-08-13T23:48:23.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Services,Education,University,1,0,2018,8
0,Custom Education (MSPACE Included),RIC-BD&I,2019-10-30T01:23:03.000Z,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2019,10
0,Custom Education (MSPACE Included),RIC-BD&I,2018-08-02T01:44:22.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Education,University,1,0,2018,8
0,Consultancy (Non-research),RIC-BD&I,2019-09-09T03:33:22.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Education,Government: International,1,0,2019,9
0,Custom Education (MSPACE Included),Not supported,2018-04-30T06:49:00.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Education,University,1,0,2018,4
0,Custom Education (MSPACE Included),RIC-BD&I,2018-06-25T23:21:30.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Services,Education,University,1,0,2018,6
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-12-06T04:22:52.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Education,University,1,0,2016,12
0,Consultancy (Non-research),RIC-BD&I,2019-08-16T00:46:31.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Financial & Insurance,Government: Australia: Local & State,1,0,2019,8
0,Custom Education (MSPACE Included),Not supported,2018-04-30T07:00:34.000Z,1,0012e000002ZmnxAAC,NotGiven,0,Business Organization,Services,Education,University,1,0,2018,4
0,Panel,RIC-BD&I,2019-06-07T00:52:22.000Z,1,0012e000002ZFZYAA4,NotGiven,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Federal,1,0,2019,6
0,Custom Education (MSPACE Included),RIC-BD&I,2018-06-11T23:42:11.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,University Department,Education,Education,Not for profit,0,1,2018,6
0,Research Contract,RIC RE&D and BD&I,2017-05-25T02:09:05.000Z,1,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2017,5
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-09-14T04:20:55.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: International,1,1,2017,9
0,Consultancy (Non-research),RIC RE&D and BD&I,2016-06-05T23:48:37.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Education,Government: Australia: Federal,1,0,2016,6
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-11-20T04:20:54.000Z,1,0012e000002ZLgJAAW,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2018,11
0,Research Contract,RIC-BD&I,2019-08-16T01:07:01.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: International,1,0,2019,8
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-11-20T04:28:13.000Z,1,0012e000002ZLgJAAW,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2018,11
0,Custom Education (MSPACE Included),RIC-BD&I,2019-04-18T02:02:17.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Services,Engineering and Scientific,Large Australian Corporate,1,0,2019,4
0,Custom Education (MSPACE Included),RIC-BD&I,2019-05-06T05:04:42.000Z,1,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,Multinational / Other Large Corporate,1,0,2019,5
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-12-06T03:27:55.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Mining & Refining,Mining & Refining,Multinational / Other Large Corporate,1,0,2016,12
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-09-15T04:46:35.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Large Australian Corporate,1,0,2017,9
0,Custom Education (MSPACE Included),RIC-BD&I,2018-08-02T01:38:26.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Defence,Defence,Multinational / Other Large Corporate,1,1,2018,8
0,Research Contract,Not supported,2019-06-24T06:51:10.000Z,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Services,Education,University,1,0,2019,6
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-07-17T02:35:32.000Z,1,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2018,7
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-04-19T06:37:02.000Z,1,NotGiven,NotGiven,0,Business Organization,Manufacturing & R&D,Food & Beverage,Not for profit,1,0,2018,4
0,Consultancy (Non-research),RIC RE&D and BD&I,2016-06-14T05:42:38.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,1,2016,6
1,Research Contract,RIC-BD&I,2019-10-04T06:52:21.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Energy & Utilities,Energy & Utilities,Government: International,1,0,2019,10
0,Grants,RIC RE&D and BD&I,2019-10-04T06:46:30.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Business Organization,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,2019,10
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-12-06T03:34:47.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Manufacturing & R&D,Aerospace,Multinational / Other Large Corporate,1,0,2016,12
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-09-15T02:47:12.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Defence,Defence,Government: Australia: Federal,1,0,2017,9
0,Custom Education (MSPACE Included),RIC-BD&I,2019-06-29T01:36:09.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Education,University,1,0,2019,6
0,Research Contract,RIC-BD&I,2018-08-17T07:07:21.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Mining & Refining,Mining & Refining,SME (small to medium enterprise),1,0,2018,8
1,Research Contract,RIC-BD&I,2019-05-27T03:18:53.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,5
1,Research Contract,RIC-BD&I,2019-05-27T03:22:12.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,5
0,Research Contract,RIC-BD&I,2018-06-06T00:01:34.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,2018,6
