Id,StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
0062e000002IGaiAAG,Pre-submission,Parent Grant,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,11,3694,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantPublic Administration,15,0
0062e000002IGb7AAG,Application,Grants,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,11,587,GrantsGovernment: Australia: Federal,0012e000002ZLgIAAWGrants,GrantsPublic Administration,14,0
0062e000002IIwGAAW,Awaiting Results,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0nAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,11,436,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,11,0
0062e000002IIybAAG,Awaiting Results,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,11,436,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,12,0
0062e000002IIz5AAG,Awaiting Results,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,11,436,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,13,0
0062e000002IkibAAC,Closing,Custom Education (MSPACE Included),Not supported,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,Not for profit,1,0,1,2019,12,109,Custom Education (MSPACE Included)Not for profit,0012e000002ZmnzAACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Veterinary,1,0
0062e000002IkmTAAS,Closing,Custom Education (MSPACE Included),Not supported,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,SME (small to medium enterprise),1,0,1,2019,12,364,Custom Education (MSPACE Included)SME (small to medium enterprise),0012e000002ZmnzAACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Veterinary,1,0
0062e000002IknvAAC,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,1,2019,12,304,Custom Education (MSPACE Included)RDC (Rural Research and Development Corporations),0012e000002ZmnzAACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Agriculture & Horticulture,2,0
0062e000002IkVIAA0,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,SME (small to medium enterprise),1,0,0,2019,12,303,Custom Education (MSPACE Included)SME (small to medium enterprise),0012e000002ZmnzAACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Veterinary,1,0
0062e000002IlscAAC,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,212,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,16,0
0062e000002IlsDAAS,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,211,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,15,0
0062e000002IltBAAS,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,192,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,14,0
0062e000002IltVAAS,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,212,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,17,0
0062e000002Ilv7AAC,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,212,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,18,0
0062e000002Io5yAAC,Pre-submission,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,273,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,19,0
0062e000002IpvmAAC,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt1MAAS,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,191,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,21,0
0062e000002IQHBAA4,Proposing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2019,11,423,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,4,0
0062e000002IQHkAAO,Proposing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2019,11,423,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,5,0
0062e000002IrYQAA0,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,156,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,20,0
0062e000002IsMmAAK,Proposing,Competitive Bid,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,12,147,Competitive BidNot for profit,0012e000002Zmo0AACCompetitive Bid,Competitive BidServices,1,0
0062e000002IU1fAAG,Negotiation / Propose,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,1,2019,11,58,Co-LocationSME (small to medium enterprise),NotGivenCo-Location,Co-LocationTechnology: IT & Telephone Services,1,0
0062e000002IVJCAA4,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2019,11,204,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,4,0
0062e000002Iw9xAAC,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,210,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,23,0
0062e000002IwDqAAK,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0jAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,173,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,22,0
0062e000002IWPeAAO,Closing,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Manufacturing & R&D,Food & Beverage,SME (small to medium enterprise),1,0,0,2019,11,59,Consultancy (Non-research)SME (small to medium enterprise),0012e000002ZmnzAACConsultancy (Non-research),Consultancy (Non-research)Manufacturing & R&D,3,0
0062e000002IX7iAAG,Awaiting Results,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2019,11,247,GrantsPFRO (Publicly-Funded Research Organisation),0012e000002ZGfbAAGGrants,GrantsHealth,6,0
0062e000002IX8qAAG,Awaiting Results,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0nAAC,1,Health,Medical Devices,SME (small to medium enterprise),1,0,0,2019,11,308,GrantsSME (small to medium enterprise),0012e000002ZGfbAAGGrants,GrantsHealth,1,0
0062e000002IxRzAAK,Awaiting Results,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,12,392,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantServices,2,0
0062e000002IyEfAAK,Identifying,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,1,2019,12,392,Research ContractSME (small to medium enterprise),0012e000002ZLgIAAWResearch Contract,Research ContractServices,1,0
0062e000002IzN9AAK,Proposing,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Not for profit,1,0,1,2019,12,97,Research ContractNot for profit,0012e000002ZLgJAAWResearch Contract,Research ContractTechnology: IT & Telephone Services,3,0
0062e000002JAvMAAW,Awaiting Results,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,12,389,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantServices,2,0
0062e000002JBARAA4,Proposing,Research Contract,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0rAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,1,2019,12,267,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractPublic Administration,3,0
0062e000002JC2vAAG,Proposing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: International,1,1,0,2019,12,213,Custom Education (MSPACE Included)Government: International,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0062e000002JdEBAA0,Developing,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Manufacturing & R&D,Food & Beverage,SME (small to medium enterprise),1,0,1,2019,12,72,Consultancy (Non-research)SME (small to medium enterprise),0012e000002ZmnzAACConsultancy (Non-research),Consultancy (Non-research)Manufacturing & R&D,4,0
0062e000002JEMOAA4,Pre-submission,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,12,2214,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantPublic Administration,19,0
0062e000002JF1qAAG,Awaiting Results,Grants,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Health,Medical Devices,SME (small to medium enterprise),1,0,0,2019,12,114,GrantsSME (small to medium enterprise),0012e000002ZLg7AAGGrants,GrantsHealth,2,0
0062e000002JF3IAAW,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,150,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,24,0
0062e000002JFCFAA4,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2019,12,113,GrantsPFRO (Publicly-Funded Research Organisation),0012e000002ZGfbAAGGrants,GrantsHealth,7,0
0062e000002JfxiAAC,Application,Grants,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmBqAAK,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,1,2019,12,833,GrantsGovernment: Australia: Federal,0012e000002ZmnxAACGrants,GrantsPublic Administration,18,0
0062e000002JfxTAAS,Pre-submission,Parent Grant,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,12,743,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantPublic Administration,17,0
0062e000002JiKyAAK,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,12,77,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,4,0
0062e000002JIOZAA4,Proposing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Mining & Refining,Mining & Refining,Large Australian Corporate,1,0,0,2019,12,326,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractMining & Refining,4,0
0062e000002JlcgAAC,Submitting,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,12,190,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantPublic Administration,20,0
0062e000002JldZAAS,Application,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,1,2019,12,190,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsPublic Administration,21,0
0062e000002JlhMAAS,Awaiting Results,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,172,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,31,0
0062e000002JljIAAS,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,172,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,32,0
0062e000002JllnAAC,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2019,12,101,GrantsPFRO (Publicly-Funded Research Organisation),0012e000002ZGfbAAGGrants,GrantsHealth,8,0
0062e000002JlsZAAS,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,177,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,34,0
0062e000002Jlt8AAC,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0jAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,177,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,35,0
0062e000002JltmAAC,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,177,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,36,0
0062e000002JlviAAC,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,191,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,39,0
0062e000002JlwlAAC,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,171,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,33,0
0062e000002Jlz1AAC,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,191,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,40,0
0062e000002Jm1CAAS,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,190,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,37,0
0062e000002Jm1lAAC,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,190,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,38,0
0062e000002Jm6HAAS,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,12,374,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantPublic Administration,22,0
0062e000002Jo3IAAS,Proposing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Agriculture & Horticulture,Agriculture & Horticulture,Multinational / Other Large Corporate,1,0,0,2019,12,406,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractAgriculture & Horticulture,1,0
0062e000002JP48AAG,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,Government: International,1,0,0,2019,12,196,Custom Education (MSPACE Included)Government: International,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0062e000002JPeBAAW,Developing,Panel,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Services,Environmental,Government: Australia: Federal,1,0,1,2019,12,293,PanelGovernment: Australia: Federal,0012e000002ZmnxAACPanel,PanelServices,1,0
0062e000002JPR7AAO,Developing,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,12,1,Research ContractNot for profit,NotGivenResearch Contract,Research ContractServices,1,0
0062e000002JQ3sAAG,Pre-submission,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,3883,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,27,0
0062e000002JQ4bAAG,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,201,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,25,0
0062e000002JQ4HAAW,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,201,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,26,0
0062e000002JQUJAA4,Developing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Services,Community,Government: Australia: Local & State,1,0,1,2019,12,287,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices,2,0
0062e000002JRUlAAO,Pre-submission,Parent Grant,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,12,504,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantPublic Administration,16,0
