StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CreatedYear,CreatedMonth,year_length,oppo_busi,fac_oppo,oppo_Industry
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Defence,Defence,Multinational / Other Large Corporate,1,0,2018,4,0,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractDefence
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,10,3,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: Australia: Federal,1,0,2019,4,0,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractDefence
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,6,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,PFRO (Publicly-Funded Research Organisation),1,0,2018,12,1,Research ContractPFRO (Publicly-Funded Research Organisation),0012e000002ZLg7AAGResearch Contract,Research ContractDefence
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,6,3,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,9,1,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractPublic Administration
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,1,3,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Manufacturing & R&D,Aerospace,Multinational / Other Large Corporate,1,0,2019,4,0,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,8,3,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Defence,Defence,Government: Australia: Federal,1,0,2019,9,1,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractDefence
0,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2019,3,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services
0,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Energy & Utilities,Energy & Utilities,Large Australian Corporate,1,0,2017,11,2,Research ContractLarge Australian Corporate,0012e000002ZLgIAAWResearch Contract,Research ContractEnergy & Utilities
1,Sponsorship,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2019,5,1,SponsorshipGovernment: Australia: Local & State,0012e000002Zmo0AACSponsorship,SponsorshipServices
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",SME (small to medium enterprise),1,0,2019,6,1,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2019,2,0,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
0,Grants,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,5,1,GrantsGovernment: Australia: Federal,0012e000002ZmnxAACGrants,GrantsPublic Administration
0,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2017,9,1,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
0,Internship,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",SME (small to medium enterprise),1,0,2019,5,0,InternshipSME (small to medium enterprise),0012e000002ZmnxAACInternship,InternshipManufacturing & R&D
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Energy & Utilities,Energy & Utilities,Government: International,1,0,2019,4,1,Research ContractGovernment: International,0012e000002ZmnxAACResearch Contract,Research ContractEnergy & Utilities
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2018,10,1,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,8,2,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractHealth
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2017,6,2,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2019,9,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services
0,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2019,6,0,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
0,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2018,6,0,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
0,Internship,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,2017,9,2,InternshipMultinational / Other Large Corporate,0012e000002ZmnxAACInternship,InternshipTechnology: IT & Telephone Services
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,2018,11,0,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,2017,12,2,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,2017,7,2,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractTechnology: IT & Telephone Services
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2018,4,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2018,11,1,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmBqAAK,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2017,9,2,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractPublic Administration
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2017,4,2,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Defence,Defence,Government: Australia: Federal,1,0,2018,2,1,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractDefence
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2019,2,0,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2018,6,1,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: Australia: Federal,1,0,2019,5,1,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractDefence
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2018,3,1,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services
0,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,2019,9,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: Australia: Federal,1,0,2018,9,0,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractDefence
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,6,3,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,2019,8,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,2018,11,1,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence
0,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2018,12,1,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,9,-1,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Defence,Defence,Government: Australia: Federal,1,0,2019,5,1,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractDefence
0,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,6,0,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,2017,10,2,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: Australia: Federal,1,0,2019,4,1,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractDefence
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,1,3,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractServices
1,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,1,0,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,2019,3,0,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,4,0,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractServices
1,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,1,0,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,9,2,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractPublic Administration
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,4,0,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractServices
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2018,6,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Defence,Defence,Government: Australia: Federal,1,0,2018,4,0,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractDefence
0,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,9,3,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices
