StageName,RecordType.Name,RICE_Supported__c,Actual_Close_Date__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CloseYear,CloseMonth,CreatedYear,CreatedMonth,time_length
Developing,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Agriculture & Horticulture,,Government: Australia: Federal,1,0,2021,1,2020,1,1
Closed,Parent Grant,RIC-BD&I,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,2020,1,0
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Health,Research Tools/Consumables,Multinational / Other Large Corporate,1,0,2020,6,2020,1,0
Closing,Research Contract,RIC-BD&I,0,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Transportation & Logistics,,Government: Australia: Local & State,1,0,2020,12,2020,1,0
Submitting,Parent Grant,Not supported,1,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2020,6,2020,1,0
Submitting,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2050,1,2020,1,30
Closed,Parent Grant,RIC-BD&I,1,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,2,2020,1,0
Awaiting Results,Parent Grant,Not supported,0,NotGiven,NotGiven,0,Business Organization,Services,Education,University,1,0,2020,12,2020,1,0
Awaiting Results,Parent Grant,Not supported,0,NotGiven,NotGiven,0,Business Organization,Services,Entertainment & Creative Industries,Not for profit,1,0,2020,12,2020,1,0
Awaiting Results,Parent Grant,RIC-BD&I,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2020,6,2020,1,0
Awaiting Results,Parent Grant,Not supported,0,NotGiven,NotGiven,0,Business Organization,Services,Entertainment & Creative Industries,Not for profit,1,0,2020,12,2020,1,0
Awaiting Results,Parent Grant,RIC-BD&I,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2020,7,2020,1,0
Awaiting Results,Parent Grant,Not supported,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: International,1,0,2020,12,2020,1,0
Closed,Parent Grant,Not supported,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,6,2020,1,0
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2021,6,2020,1,1
Submitting,Parent Grant,RIC-BD&I,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2021,3,2020,1,1
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Business Organization,Services,Education,University,1,0,2020,12,2020,1,0
Proposing,Custom Education (MSPACE Included),RIC-BD&I,1,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2020,12,2020,1,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Business Organization,Services,Education,University,1,0,2020,8,2020,1,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Business Organization,Services,Business & Professional,Large Australian Corporate,1,0,2020,10,2020,1,0
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2020,8,2020,1,0
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2021,6,2020,1,1
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2021,6,2020,1,1
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2021,6,2020,1,1
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2021,6,2020,1,1
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2021,6,2020,1,1
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2020,10,2020,1,0
Identifying,Research Contract,Not supported,0,0012e000002ZGfbAAG,0012e000002Zt21AAC,0,Business Organization,Defence,,Government: International,1,0,2020,7,2020,1,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,12,2020,1,0
Closed,Parent Grant,RIC-BD&I,1,NotGiven,NotGiven,0,Business Organization,Defence,,Multinational / Other Large Corporate,1,1,2020,5,2020,1,0
Identifying,Research Contract,Not supported,0,NotGiven,NotGiven,0,Business Organization,Defence,,Government: International,1,0,2020,4,2020,1,0
Proposing,Panel,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2020,9,2020,1,0
Identifying,Research Contract,Not supported,0,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Defence,,SME (small to medium enterprise),1,0,2020,2,2020,1,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Public Administration,,Government: International,1,0,2020,10,2020,1,0
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2020,6,2020,1,0
Submitting,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2050,1,2020,1,30
Awaiting Results,Parent Grant,RIC-RE&D,1,NotGiven,NotGiven,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,7,2020,1,0
Awaiting Results,Parent Grant,RIC-RE&D,1,NotGiven,NotGiven,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4,2020,1,0
Awaiting Results,Parent Grant,RIC-RE&D,1,NotGiven,NotGiven,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4,2020,1,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,6,2020,1,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt1FAAS,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,6,2020,1,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,12,2020,1,0
Submitting,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2050,12,2020,1,30
Submitting,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2050,12,2020,1,30
Submitting,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2050,12,2020,1,30
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,12,2020,1,0
Developing,Internship,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Environmental,Large Australian Corporate,1,0,2021,3,2020,1,1
Closed,Parent Grant,RIC-BD&I,1,NotGiven,NotGiven,0,Business Organization,Technology: IT & Telephone Services,,SME (small to medium enterprise),1,0,2020,1,2020,1,0
Pre-submission,Parent Grant,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Services,Education,University,1,0,2030,12,2020,1,10
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,6,2020,1,0
Pre-submission,Parent Grant,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Energy & Utilities,,Government: Australia: Federal,1,1,2022,1,2020,1,2
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2020,1,0
Closed,Parent Grant,RIC-BD&I,1,NotGiven,NotGiven,0,Business Organization,Services,Education,University,1,0,2020,5,2020,1,0
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,0,2020,6,2020,1,0
Submitting,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2021,1,2020,1,1
Developing,Research Contract,RIC-BD&I,1,0012e000002Zt1RAAS,NotGiven,0,Business Organization,Services,Environmental,Government: Australia: Federal,1,0,2020,3,2020,1,0
Awaiting Results,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,6,2020,1,0
Submitting,Parent Grant,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,7,2020,1,0
Application,Grants,RIC-BD&I,1,0012e000002ZmOZAA0,NotGiven,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,7,2020,1,0
Pre-submission,Parent Grant,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,7,2020,1,0
Submitting,Parent Grant,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,6,2020,1,0
Application,Grants,RIC-BD&I,1,0012e000002ZmOZAA0,NotGiven,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,7,2020,1,0
Closing,Sponsorship,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Health,Research Tools/Consumables,Multinational / Other Large Corporate,1,0,2020,10,2020,1,0
Proposing,Research Contract,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Agriculture & Horticulture,,Multinational / Other Large Corporate,1,0,2020,11,2020,1,0
Closed,Parent Grant,RIC-BD&I,1,NotGiven,NotGiven,0,Business Organization,Services,Entertainment & Creative Industries,Not for profit,1,0,2020,4,2020,1,0
Awaiting Results,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2049,12,2020,1,29
Pre-submission,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2049,12,2020,1,29
Awaiting Results,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2050,1,2020,1,30
Pre-submission,Parent Grant,Not supported,0,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2050,1,2020,1,30
Awaiting Results,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2050,1,2020,1,30
Awaiting Results,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,"Retail, Travel, Hospitality & Leisure",Government: Australia: Federal,1,0,2050,1,2020,1,30
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,12,2020,1,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,12,2020,1,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,12,2020,1,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,12,2020,1,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,7,2020,1,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,6,2020,1,0
Pre-submission,Parent Grant,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,0,2020,12,2020,1,0
Awaiting Results,Parent Grant,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,10,2020,1,0
Awaiting Results,Grants,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2020,1,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,6,2020,1,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2021,2,2020,1,1
Developing,Technology Transfer,RIC-BD&I,1,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,0,2021,12,2020,2,1
Awaiting Results,Grants,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt0nAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,12,2020,2,0
Closing,Research Contract,RIC-RE&D,0,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,7,2020,2,0
Awaiting Results,Grants,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2020,10,2020,2,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Services,Education,University,1,0,2021,2,2020,2,1
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Public Administration,,Government: International,1,0,2021,2,2020,2,1
Pre-submission,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Not for profit,1,0,2050,1,2020,1,30
Developing,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Health,Medical Devices,Multinational / Other Large Corporate,1,0,2020,8,2020,1,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Services,Environmental,Government: Australia: Local & State,1,0,2022,6,2020,2,2
Developing,Research Contract,RIC-BD&I,0,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2022,7,2020,2,2
Application,Grants,RIC RE&D and BD&I,0,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2020,2,0
Application,Grants,RIC RE&D and BD&I,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,6,2020,2,0
Application,Grants,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2021,8,2020,2,1
Proposing,Custom Education (MSPACE Included),RIC-BD&I,1,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Business Organization,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,2020,5,2020,2,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZGfbAAG,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,2020,9,2020,2,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Defence,,SME (small to medium enterprise),1,0,2020,10,2020,2,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2020,8,2020,2,0
Closing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,10,2020,2,0
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,9,2020,2,0
Identifying,Grants,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2021,2,2020,2,1
Identifying,Grants,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2021,1,2020,2,1
Identifying,Grants,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2021,2,2020,2,1
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Business Organization,Forestry & Paper,,Not for profit,1,0,2020,12,2020,2,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Mining & Refining,,Multinational / Other Large Corporate,1,0,2021,2,2020,2,1
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2020,1,0
Identifying,Research Contract,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Energy & Utilities,,Not for profit,1,0,2020,9,2020,1,0
Proposing,Consultancy (Non-research),RIC-BD&I,1,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,8,2020,1,0
Awaiting Results,Grants,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2020,10,2020,1,0
