,StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,year_length,RN,f_won_before
657,0,Research Contract,Not supported,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2018,9,0,3,0
658,0,Research Contract,Not supported,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,0,2018,11,1,1,0
659,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0XAAS,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,0,2019,5,0,1,0
660,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Business & Professional,Large Australian Corporate,1,0,0,2017,6,2,2,1
661,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,0,2018,11,2,1,0
662,0,Sponsorship,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2017,9,2,2,0
663,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2019,4,1,1,0
664,1,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,2,3,1,0
665,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Not for profit,1,0,0,2017,11,2,1,0
666,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,10,1,4,0
667,0,Grants,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2017,7,2,3,1
668,0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,10,1,2,0
669,0,Sponsorship,RIC-BD&I,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2018,9,1,1,0
670,0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Services,Community,Not for profit,1,0,1,2019,10,1,3,0
671,0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,0,0,2018,6,1,1,0
672,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Community,Not for profit,1,0,1,2019,10,1,1,0
673,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2015,10,4,1,0
674,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2017,9,2,1,0
675,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Business & Professional,Multinational / Other Large Corporate,1,1,0,2016,6,3,1,0
676,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Energy & Utilities,Energy & Utilities,Large Australian Corporate,1,0,0,2016,9,3,1,0
677,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Large Australian Corporate,1,0,0,2018,5,1,1,0
678,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,11,3,13,1
679,0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Services,Financial & Insurance,Large Australian Corporate,1,1,1,2019,6,1,16,1
680,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0XAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Not for profit,1,0,0,2019,6,0,1,0
681,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2017,11,2,14,1
682,0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2017,7,2,2,1
683,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,7,3,7,1
684,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,4,3,2,0
685,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,4,0,4,0
686,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,4,3,1,0
687,0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2018,8,0,15,1
688,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,4,3,3,0
689,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Public Administration,Public Administration,Government: International,1,0,0,2016,4,0,1,0
690,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2018,11,1,5,1
691,0,Sponsorship,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2016,9,3,1,0
692,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0XAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,6,0,2,0
693,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,5,1,18,1
694,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,12,2,3,0
695,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,9,1,2,1
696,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2017,7,2,1,0
697,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,University,1,0,0,2016,10,3,107,1
698,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Education,University,1,0,0,2016,7,3,40,1
699,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,5,1,19,1
700,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Education,University,1,0,0,2016,7,3,38,1
701,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,5,1,20,1
702,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Education,University,1,0,0,2016,5,3,22,1
703,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Education,University,1,0,0,2016,10,3,108,1
704,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Education,University,1,0,0,2016,10,3,109,1
705,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,University,1,0,0,2016,9,3,98,1
706,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Education,University,1,0,0,2016,10,3,110,1
707,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0jAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,2,0,64,1
708,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2017,2,0,167,1
709,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,3,0,77,1
710,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2017,2,0,168,1
711,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,3,0,87,1
712,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2017,2,0,169,1
713,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,5,1,28,1
714,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,1,72,1
715,0,Grants,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2019,7,0,14,1
716,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,0,2016,3,3,1,0
717,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0hAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,5,1,21,1
718,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2017,2,0,170,1
719,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2019,7,0,15,1
720,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Education,Education,Not for profit,0,1,0,2015,12,4,1,0
721,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,1,66,1
722,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2018,5,1,3,0
723,1,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Services,Education,University,1,0,0,2016,2,3,1,0
724,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2017,2,0,171,1
725,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,0,2016,1,3,1,0
726,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2017,2,0,172,1
727,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmnzAAC,NotGiven,0,Health,Medical Devices,SME (small to medium enterprise),1,0,0,2016,5,3,1,0
728,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2017,2,0,173,1
729,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Education,University,1,0,0,2015,12,4,1,0
730,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2017,2,0,174,1
731,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,5,1,22,1
732,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,0,2016,3,3,1,0
733,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,"Retail, Travel, Hospitality & Leisure",SME (small to medium enterprise),1,0,0,2016,8,3,1,0
734,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2016,5,3,1,0
735,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,5,1,23,1
736,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,1,89,1
737,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,University,1,0,0,2016,8,3,61,1
738,0,Grants,RIC-RE&D,0012e000002ZLg7AAG,NotGiven,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,5,1,24,1
739,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,1,90,1
740,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,University,1,0,0,2016,7,3,34,1
741,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2017,2,0,175,1
742,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2018,8,1,4,1
743,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,University,1,0,0,2016,7,3,35,1
744,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,4,2,2,0
745,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2017,2,0,176,1
746,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,University,1,0,0,2018,11,1,1,0
747,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,University,1,0,0,2016,9,3,99,1
748,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,5,1,25,1
749,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2017,2,0,177,1
750,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2018,10,1,2,0
751,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,University,1,0,0,2016,9,3,100,1
752,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2017,2,0,178,1
753,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2018,8,1,1,0
754,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,University,1,0,0,2016,7,3,42,1
755,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,5,1,26,1
756,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2016,9,1,91,1
757,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,11,1,1,0
758,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,University,1,0,0,2016,9,3,101,1
759,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,4,2,1,0
760,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Entertainment & Creative Industries,Government: Australia: Local & State,1,0,0,2016,12,3,1,0
761,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Federal,1,0,0,2018,11,1,1,0
762,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Education,University,1,0,0,2016,10,3,113,1
763,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,5,1,27,1
764,1,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Defence,Defence,Government: Australia: Federal,1,0,0,2015,11,4,1,0
765,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2018,10,1,1,0
766,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0nAAC,0,Services,Education,University,1,0,0,2016,9,3,102,1
767,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z67WAAS,0,Services,Entertainment & Creative Industries,Government: Australia: Local & State,1,0,0,2018,7,0,2,0
768,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,0,2019,2,0,1,0
769,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Education,University,1,0,0,2016,5,3,23,1
770,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2018,3,0,1,0
771,1,Grants,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Energy & Utilities,Energy & Utilities,Government: Australia: Federal,1,1,0,2018,5,0,15,1
772,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2018,12,1,1,0
773,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,0,0,2015,12,4,1,0
774,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2018,4,1,2,0
775,0,Grants,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,"Retail, Travel, Hospitality & Leisure",Not for profit,1,0,0,2018,7,0,1,0
776,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2018,12,1,112,1
777,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Education,University,1,0,0,2016,9,3,105,1
778,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,NotGiven,0,Education,Education,Not for profit,0,1,0,2018,4,1,1,0
779,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,1,0,2017,5,2,4,0
780,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2018,10,1,101,1
781,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,University,1,0,0,2016,1,3,10,1
782,0,Grants,RIC-RE&D,0012e000002ZGfbAAG,NotGiven,0,Education,Education,Not for profit,0,1,0,2018,4,1,1,0
783,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,1,0,2016,7,0,3,0
784,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2018,12,1,17,1
785,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Education,University,1,0,0,2016,7,3,43,1
786,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,1,0,2018,5,0,6,1
787,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2018,10,1,102,1
788,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,1,0,2016,6,0,2,0
789,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,1,0,115,1
790,1,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,1,0,2018,5,0,5,1
791,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2018,10,1,105,1
792,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Education,Education,Not for profit,0,1,0,2015,12,4,1,0
793,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2018,12,1,108,1
